h,fPlus,fMinus,deltaForward,dfForward,dfCentral
0.1,inf,inf,inf,nan,nan
0.01,0.0009991522259286114,inf,3.334189678128041e-06,0.0003334189678128041,0.0003334189678128041
0.001,0.0009838237382476791,0.001016387405111118,-1.1994298002804271e-05,-0.011994298002804271,-0.016281833431719406
0.0001,0.000994243031817831,0.000997480516444881,-1.5750044326523494e-06,-0.015750044326523494,-0.0161874231352499
1e-05,0.000995656608877681,0.000995980338766799,-1.6142737280233632e-07,-0.016142737280233632,-0.016186494455894263
1e-06,0.0009958018541441618,0.0009958341914769733,-1.6182106321593892e-08,-0.016182106321593892,-0.01616866640574699
1e-07,0.0009958164176554476,0.000995819654809992,-1.6185950357794354e-09,-0.016185950357794354,-0.016185772722110414
1e-08,0.000995817874253845,0.0009958181623398446,-1.6199663832594524e-10,-0.016199663832594524,-0.014404299975012691
1e-09,0.0009958180200678726,0.0009958180524401996,-1.6182610806936282e-11,-0.01618261080693628,-0.016186163520615082
1e-10,0.0009958180346375514,0.000995818002084036,-1.6129320101754274e-12,-0.016129320101754274,0.16276757719424495
1e-11,0.0009958180360799531,0.0009958180364139082,-1.7053025658242404e-13,-0.017053025658242404,-0.016697754290362354
1e-12,0.0009958180362327198,0.0009958180362611415,-1.7763568394002505e-14,-0.017763568394002505,-0.014210854715202004
1e-13,0.0009958180362469307,0.0009958180362504834,-3.552713678800501e-15,-0.03552713678800501,-0.017763568394002505
1e-14,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
1e-15,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
1e-16,0.0009958180362504834,0.0009958180004639985,0.0,0.0,178932.42443278723
1e-17,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
1e-18,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
1e-19,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
1e-20,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
1e-21,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
1e-22,0.0009958180362504834,0.0009958180362504834,0.0,0.0,0.0
